lat,lng,time
31.274687,121.526733,1434766210
31.274548,121.526825,1434766210
31.274401,121.526947,1434766210
31.27426,121.527054,1434766210
31.274113,121.527145,1434766210
31.273973,121.527237,1434766210
31.273827,121.527336,1434766210
31.273693,121.527428,1434766210
31.27354,121.527504,1434766210
31.273386,121.527611,1434766210
31.273239,121.52771,1434766210
31.273087,121.527802,1434766210
31.27293,121.527908,1434766210
31.272779,121.528,1434766210
31.272627,121.528091,1434766210
31.272467,121.528175,1434766210
31.272314,121.528282,1434766210
31.27216,121.528389,1434766210
31.272003,121.528481,1434766210
31.271847,121.528587,1434766210
31.271687,121.528679,1434766210
31.271534,121.528786,1434766210
31.271366,121.528877,1434766210
31.271206,121.528984,1434766210
31.271053,121.529106,1434766210
31.270741,121.529335,1434766210
31.270594,121.529457,1434766210
31.270439,121.529556,1434766210
31.270281,121.529663,1434766210
31.270126,121.52977,1434766210
31.269987,121.529892,1434766210
31.269833,121.530014,1434766210
31.269684,121.530136,1434766210
31.269541,121.530228,1434766210
31.269394,121.53035,1434766210
31.26926,121.530441,1434766210
31.269117,121.530563,1434766210
31.268972,121.53067,1434766210
31.26882,121.530785,1434766210
31.268673,121.530884,1434766210
31.268526,121.530983,1434766210
31.268387,121.53109,1434766210
31.268253,121.531212,1434766210
31.268116,121.531319,1434766210
31.267982,121.53141,1434766210
31.267853,121.531517,1434766210
31.267719,121.531616,1434766210
31.267593,121.531723,1434766210
31.26746,121.531799,1434766210
31.267326,121.531883,1434766210
31.267193,121.531975,1434766210
31.267067,121.532051,1434766210
31.266933,121.532135,1434766210
31.266821,121.532211,1434766210
31.266714,121.532303,1434766210
31.266607,121.53241,1434766210
31.266474,121.532509,1434766210
31.266346,121.532585,1434766210
31.266226,121.532677,1434766210
31.266108,121.532776,1434766210
31.265974,121.532852,1434766210
31.265846,121.532944,1434766210
31.265717,121.533051,1434766210
31.265593,121.53315,1434766210
31.265467,121.533241,1434766210
31.265341,121.533318,1434766210
31.265194,121.533417,1434766210
31.265053,121.533493,1434766210
31.264914,121.533577,1434766210
31.264772,121.533653,1434766210
31.264641,121.533745,1434766210
31.264507,121.533836,1434766210
31.26438,121.53392,1434766210
31.264267,121.533997,1434766210
31.264133,121.534081,1434766210
31.264008,121.534157,1434766210
31.263874,121.534241,1434766210
31.263741,121.534309,1434766210
31.263613,121.534401,1434766210
31.263479,121.534477,1434766210
31.263348,121.534576,1434766210
31.263214,121.534653,1434766210
31.263081,121.534737,1434766210
31.262947,121.534828,1434766210
31.26281,121.53492,1434766210
31.26268,121.535027,1434766210
31.262543,121.535118,1434766210
31.262394,121.535225,1434766210
31.262253,121.535332,1434766210
31.262133,121.535439,1434766210
31.26202,121.535545,1434766210
31.261894,121.535652,1434766210
31.261766,121.535774,1434766210
31.26165,121.535904,1434766210
31.261539,121.536003,1434766210
31.261433,121.536118,1434766210
31.261333,121.536217,1434766210
31.261227,121.536331,1434766210
31.261141,121.536438,1434766210
31.261047,121.536545,1434766210
31.26096,121.536652,1434766210
31.260874,121.536743,1434766210
31.260719,121.536949,1434766210
31.260639,121.537056,1434766210
31.260559,121.537163,1434766210
31.260477,121.537277,1434766210
31.260387,121.537384,1434766210
31.2603,121.537491,1434766210
31.260206,121.537598,1434766210
31.260113,121.537735,1434766210
31.260019,121.537842,1434766210
31.259916,121.537971,1434766210
31.259813,121.538094,1434766210
31.259716,121.538223,1434766210
31.259617,121.538361,1434766210
31.259514,121.53849,1434766210
31.259411,121.538628,1434766210
31.259306,121.53875,1434766210
31.259199,121.538879,1434766210
31.259087,121.539017,1434766210
31.258976,121.539162,1434766210
31.25886,121.539307,1434766210
31.258743,121.539429,1434766210
31.258633,121.539574,1434766210
31.25852,121.539719,1434766210
31.258408,121.539864,1434766210
31.258293,121.540016,1434766210
31.258173,121.540146,1434766210
31.258047,121.540291,1434766210
31.257933,121.540443,1434766210
31.257812,121.540588,1434766210
31.257704,121.540733,1434766210
31.257587,121.540855,1434766210
31.257469,121.541016,1434766210
31.257353,121.541176,1434766210
31.257233,121.541321,1434766210
31.25712,121.541466,1434766210
31.257004,121.541626,1434766210
31.256884,121.541771,1434766210
31.25676,121.541924,1434766210
31.256634,121.542068,1434766210
31.25651,121.542198,1434766210
31.256386,121.542374,1434766210
31.256268,121.542519,1434766210
31.256147,121.542664,1434766210
31.256027,121.542816,1434766210
31.255913,121.542961,1434766210
31.2558,121.543121,1434766210
31.255672,121.543297,1434766210
31.255554,121.543442,1434766210
31.255436,121.543571,1434766210
31.255316,121.543747,1434766210
31.255198,121.543892,1434766210
31.255079,121.544029,1434766210
31.254953,121.544189,1434766210
31.254833,121.54435,1434766210
31.254713,121.544495,1434766210
31.254587,121.54464,1434766210
31.254467,121.544785,1434766210
31.254353,121.544922,1434766210
31.25424,121.545082,1434766210
31.254133,121.545212,1434766210
31.254026,121.545349,1434766210
31.25392,121.545464,1434766210
31.25382,121.545601,1434766210
31.253717,121.545731,1434766210
31.253611,121.545868,1434766210
31.253496,121.545998,1434766210
31.253393,121.54615,1434766210
31.253281,121.54628,1434766210
31.253166,121.546425,1434766210
31.253067,121.546585,1434766210
31.252966,121.546722,1434766210
31.252859,121.546852,1434766210
31.25276,121.547012,1434766210
31.252674,121.547188,1434766210
31.252581,121.547333,1434766210
31.252493,121.547478,1434766210
31.252413,121.547638,1434766210
31.252237,121.547958,1434766210
31.252153,121.548103,1434766210
31.25206,121.548241,1434766210
31.251894,121.548561,1434766210
31.25181,121.548706,1434766210
31.251726,121.548851,1434766210
31.25164,121.549011,1434766210
31.251551,121.549164,1434766210
31.251453,121.549316,1434766210
31.251347,121.549469,1434766210
31.251247,121.549629,1434766210
31.251146,121.549774,1434766210
31.251026,121.549919,1434766210
31.250914,121.550064,1434766210
31.250799,121.550186,1434766210
31.250687,121.550346,1434766210
31.250576,121.550484,1434766210
31.250473,121.550629,1434766210
31.250374,121.550758,1434766210
31.25028,121.55088,1434766210
31.250214,121.551025,1434766210
31.250166,121.55117,1434766210
31.250139,121.551331,1434766210
31.250134,121.551491,1434766210
31.250139,121.551643,1434766210
31.250174,121.551804,1434766210
31.250227,121.551949,1434766210
31.250299,121.552078,1434766210
31.250401,121.552185,1434766210
31.250509,121.552307,1434766210
31.25062,121.552414,1434766210
31.25074,121.552521,1434766210
31.250877,121.552589,1434766210
31.251013,121.55265,1434766210
31.251167,121.552681,1434766210
31.251324,121.552696,1434766210
31.251486,121.552719,1434766210
31.25164,121.552704,1434766210
31.251801,121.552696,1434766210
31.251953,121.552666,1434766210
31.25211,121.552628,1434766210
31.252266,121.552574,1434766210
31.25242,121.552521,1434766210
31.252573,121.552452,1434766210
31.252728,121.552399,1434766210
31.25288,121.552307,1434766210
31.253017,121.552238,1434766210
31.25316,121.552162,1434766210
31.253304,121.552063,1434766210
31.253433,121.551987,1434766210
31.253559,121.55191,1434766210
31.253693,121.551804,1434766210
31.253807,121.55172,1434766210
31.25392,121.551628,1434766210
31.254013,121.551521,1434766210
31.254103,121.55143,1434766210
31.25419,121.551346,1434766210
31.254271,121.551277,1434766210
31.254353,121.551201,1434766210
31.254427,121.551132,1434766210
31.254498,121.551064,1434766210
31.254566,121.550987,1434766210
31.254633,121.550919,1434766210
31.254696,121.55085,1434766210
31.254763,121.550812,1434766210
31.254827,121.550743,1434766210
31.254894,121.55069,1434766210
31.254957,121.550652,1434766210
31.255013,121.550629,1434766210
31.25506,121.550575,1434766210
31.255114,121.550537,1434766210
31.25518,121.550484,1434766210
31.255247,121.550438,1434766210
31.255302,121.5504,1434766210
31.25536,121.550346,1434766210
31.255447,121.55024,1434766210
31.255484,121.550224,1434766210
31.25552,121.550217,1434766210
31.255568,121.550186,1434766210
31.255608,121.550171,1434766210
31.255646,121.550163,1434766210
31.255686,121.550163,1434766210
31.255737,121.550171,1434766210
31.255793,121.550186,1434766210
31.255846,121.550224,1434766210
31.255913,121.550278,1434766210
31.255983,121.550346,1434766210
31.25605,121.5504,1434766210
31.256123,121.550453,1434766210
31.256201,121.550522,1434766210
31.256277,121.550583,1434766210
31.256353,121.550667,1434766210
31.256433,121.550735,1434766210
31.256514,121.550797,1434766210
31.25659,121.550842,1434766210
31.256666,121.550919,1434766210
31.256733,121.550987,1434766210
31.256804,121.551064,1434766210
31.256874,121.551109,1434766210
31.256941,121.551147,1434766210
31.257,121.551201,1434766210
31.257057,121.551254,1434766210
31.257107,121.551323,1434766210
31.257147,121.551361,1434766210
31.257191,121.551414,1434766210
31.257219,121.551483,1434766210
31.257236,121.551521,1434766210
31.25724,121.551575,1434766210
31.257233,121.551613,1434766210
31.257219,121.551628,1434766210
31.257204,121.551682,1434766210
31.257179,121.551704,1434766210
31.257143,121.55175,1434766210
31.257113,121.551773,1434766210
31.257067,121.551811,1434766210
31.257019,121.55188,1434766210
31.25696,121.551949,1434766210
31.256889,121.551987,1434766210
31.256807,121.552055,1434766210
31.256733,121.552116,1434766210
31.256666,121.55217,1434766210
31.256607,121.552238,1434766210
31.256544,121.552307,1434766210
31.256474,121.552383,1434766210
31.256407,121.552467,1434766210
31.256336,121.552544,1434766210
31.256268,121.552643,1434766210
31.256184,121.552719,1434766210
31.2561,121.552803,1434766210
31.25602,121.552864,1434766210
31.255926,121.552963,1434766210
31.255854,121.55304,1434766210
31.255779,121.553131,1434766210
31.255707,121.5532,1434766210
31.255623,121.553291,1434766210
31.255556,121.553345,1434766210
31.255487,121.553429,1434766210
31.255426,121.55349,1434766210
31.255356,121.553558,1434766210
31.255301,121.553627,1434766210
31.255266,121.553696,1434766210
31.255239,121.553734,1434766210
31.255234,121.553749,1434766210
31.25522,121.553757,1434766210
31.255213,121.553787,1434766210
31.255199,121.55381,1434766210
31.255184,121.553841,1434766210
31.255167,121.553864,1434766210
31.25514,121.553909,1434766210
31.255119,121.553963,1434766210
31.255093,121.554001,1434766210
31.255093,121.554054,1434766210
31.2551,121.55407,1434766210
31.255114,121.554077,1434766210
31.255133,121.554108,1434766210
31.255163,121.554123,1434766210
31.255211,121.554161,1434766210
31.25526,121.554184,1434766210
31.255301,121.554268,1434766210
31.25535,121.554344,1434766210
31.255407,121.554428,1434766210
31.255466,121.55452,1434766210
31.255527,121.554611,1434766210
31.255594,121.55468,1434766210
31.255659,121.554787,1434766210
31.25572,121.554878,1434766210
31.255791,121.55497,1434766210
31.255859,121.555077,1434766210
31.255926,121.555183,1434766210
31.256001,121.55529,1434766210
31.256073,121.555374,1434766210
31.256147,121.555481,1434766210
31.25622,121.555573,1434766210
31.256287,121.555664,1434766210
31.25634,121.555763,1434766210
31.256393,121.55584,1434766210
31.256433,121.555908,1434766210
31.256466,121.555962,1434766210
31.256506,121.556,1434766210
31.25654,121.556038,1434766210
31.256573,121.556084,1434766210
31.256607,121.556122,1434766210
31.256634,121.556137,1434766210
31.256674,121.556175,1434766210
31.256706,121.556229,1434766210
31.25672,121.55629,1434766210
31.25668,121.556412,1434766210
31.256639,121.55648,1434766210
31.256594,121.556534,1434766210
31.25654,121.556587,1434766210
31.256479,121.556656,1434766210
31.25642,121.556694,1434766210
31.256344,121.55677,1434766210
31.256273,121.556824,1434766210
31.256193,121.556892,1434766210
31.256113,121.556946,1434766210
31.256033,121.557014,1434766210
31.255947,121.557091,1434766210
31.255863,121.557175,1434766210
31.255779,121.557251,1434766210
31.25569,121.557335,1434766210
31.255604,121.557404,1434766210
31.25552,121.557465,1434766210
31.255447,121.557518,1434766210
31.255373,121.55761,1434766210
31.255293,121.557678,1434766210
31.255213,121.557762,1434766210
31.255127,121.557854,1434766210
31.255037,121.557922,1434766210
31.254953,121.557983,1434766210
31.25486,121.558052,1434766210
31.25478,121.558136,1434766210
31.254707,121.558212,1434766210
31.25462,121.558296,1434766210
31.25453,121.558388,1434766210
31.25444,121.558464,1434766210
31.254347,121.558548,1434766210
31.254253,121.55864,1434766210
31.25416,121.558708,1434766210
31.254074,121.5588,1434766210
31.253986,121.558884,1434766210
31.253897,121.55896,1434766210
31.253799,121.559067,1434766210
31.2537,121.559143,1434766210
31.253607,121.559242,1434766210
31.253517,121.559334,1434766210
31.253416,121.559402,1434766210
31.253317,121.559479,1434766210
31.25322,121.559563,1434766210
31.253019,121.559731,1434766210
31.252926,121.559814,1434766210
31.252853,121.559906,1434766210
31.252781,121.559975,1434766210
31.252701,121.560028,1434766210
31.252634,121.560081,1434766210
31.252581,121.560135,1434766210
31.252546,121.560173,1434766210
31.25252,121.560226,1434766210
31.252506,121.560265,1434766210
31.252506,121.56031,1434766210
31.252527,121.560364,1434766210
31.252546,121.56041,1434766210
31.252581,121.560478,1434766210
31.252623,121.560532,1434766210
31.252687,121.560616,1434766210
31.252737,121.560669,1434766210
31.25279,121.560745,1434766210
31.252846,121.560814,1434766210
31.252907,121.56089,1434766210
31.252964,121.560974,1434766210
31.253019,121.561066,1434766210
31.25308,121.561157,1434766210
31.253147,121.561256,1434766210
31.253201,121.561348,1434766210
31.253267,121.56144,1434766210
31.253323,121.561523,1434766210
31.25338,121.56163,1434766210
31.253441,121.561707,1434766210
31.25349,121.561783,1434766210
31.25354,121.561882,1434766210
31.253572,121.561974,1434766210
31.253586,121.561996,1434766210
31.253603,121.562042,1434766210
31.253633,121.56208,1434766210
31.253656,121.562134,1434766210
31.253687,121.562172,1434766210
31.2537,121.562279,1434766210
31.253693,121.562347,1434766210
31.253666,121.562416,1434766210
31.25362,121.562492,1434766210
31.253576,121.562561,1434766210
31.253527,121.562614,1434766210
31.25346,121.562668,1434766210
31.253393,121.562706,1434766210
31.253313,121.562775,1434766210
31.253227,121.562828,1434766210
31.253134,121.562897,1434766210
31.253031,121.562958,1434766210
31.252913,121.563042,1434766210
31.252808,121.563118,1434766210
31.252693,121.563202,1434766210
31.252573,121.563278,1434766210
31.252453,121.563347,1434766210
31.252327,121.563416,1434766210
31.252207,121.563492,1434766210
31.252083,121.563576,1434766210
31.251966,121.563652,1434766210
31.25186,121.563744,1434766210
31.25174,121.563828,1434766210
31.251627,121.563904,1434766210
31.251507,121.563988,1434766210
31.251394,121.564056,1434766210
31.25128,121.564133,1434766210
31.251177,121.564171,1434766210
31.251074,121.56424,1434766210
31.25098,121.564293,1434766210
31.250893,121.564377,1434766210
31.25082,121.564415,1434766210
31.250753,121.564468,1434766210
31.2507,121.564522,1434766210
31.250641,121.564537,1434766210
31.250607,121.56459,1434766210
31.25058,121.564598,1434766210
31.250574,121.564613,1434766210
31.25058,121.564613,1434766210
31.250587,121.564613,1434766210
31.250597,121.564613,1434766210
31.250601,121.564613,1434766210
31.250601,121.564613,1434766210
31.250601,121.564613,1434766210
31.250597,121.564613,1434766210
31.250597,121.564629,1434766210
31.250597,121.564629,1434766210
31.250597,121.564629,1434766210
31.250597,121.564629,1434766210
31.250597,121.564629,1434766210
31.250597,121.564629,1434766210
31.250601,121.564629,1434766210
31.250601,121.564629,1434766210
31.250601,121.564629,1434766210
31.250601,121.564629,1434766210
31.250601,121.564629,1434766210
31.250601,121.564629,1434766210
31.250601,121.564629,1434766210
31.250601,121.564629,1434766210
31.250603,121.564629,1434766210
31.250603,121.564629,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.25061,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564629,1434766210
31.25061,121.564629,1434766210
31.250607,121.564629,1434766210
31.250607,121.564629,1434766210
31.250607,121.564629,1434766210
31.250607,121.564629,1434766210
31.250607,121.564629,1434766210
31.250607,121.564629,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564613,1434766210
31.250607,121.564598,1434766210
31.250607,121.564598,1434766210
31.25061,121.564613,1434766210
31.25061,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250616,121.564613,1434766210
31.250616,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.250616,121.564613,1434766210
31.250616,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.25062,121.564613,1434766210
31.250624,121.564613,1434766210
31.250624,121.564613,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250629,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250628,121.564629,1434766210
31.250624,121.564629,1434766210
31.25062,121.564629,1434766210
31.25062,121.564613,1434766210
31.250616,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250616,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564613,1434766210
31.250614,121.564629,1434766210
31.250607,121.564629,1434766210
31.25058,121.564636,1434766210
31.250547,121.564651,1434766210
31.250496,121.564682,1434766210
31.250441,121.56472,1434766210
31.25038,121.564774,1434766210
31.250313,121.564827,1434766210
31.250233,121.564865,1434766210
31.250153,121.564934,1434766210
31.250059,121.565002,1434766210
31.249973,121.565063,1434766210
31.249876,121.565132,1434766210
31.249773,121.565201,1434766210
31.249666,121.565277,1434766210
31.249567,121.565346,1434766210
31.249453,121.565414,1434766210
31.249346,121.565483,1434766210
31.249241,121.565544,1434766210
31.24914,121.565628,1434766210
31.249041,121.565704,1434766210
31.248934,121.565773,1434766210
31.248827,121.565842,1434766210
31.24872,121.565918,1434766210
31.248613,121.565987,1434766210
31.248528,121.566025,1434766210
31.248436,121.566109,1434766210
31.248354,121.566162,1434766210
31.248293,121.566223,1434766210
31.248234,121.56636,1434766210
31.248226,121.566429,1434766210
31.248238,121.566521,1434766210
31.248266,121.566597,1434766210
31.248314,121.566681,1434766210
31.248354,121.566757,1434766210
31.248404,121.566856,1434766210
31.248447,121.566948,1434766210
31.248487,121.567039,1434766210
31.248528,121.567131,1434766210
31.248613,121.567322,1434766210
31.248646,121.567413,1434766210
31.248667,121.56752,1434766210
31.248699,121.567642,1434766210
31.248734,121.567757,1434766210
31.24876,121.567879,1434766210
31.248787,121.567986,1434766210
31.24881,121.568092,1434766210
31.248827,121.568184,1434766210
31.248846,121.568291,1434766210
31.248859,121.568398,1434766210
31.248873,121.568504,1434766210
31.24889,121.568588,1434766210
31.248899,121.568657,1434766210
31.248899,121.568665,1434766210
31.248899,121.56868,1434766210
31.248903,121.568695,1434766210
31.248913,121.568695,1434766210
31.24892,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248911,121.568695,1434766210
31.248911,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.248913,121.568695,1434766210
31.24892,121.568733,1434766210
31.248926,121.568787,1434766210
31.248934,121.568817,1434766210
31.248934,121.568855,1434766210
31.248934,121.568909,1434766210
31.24894,121.568962,1434766210
31.248953,121.569016,1434766210
31.248962,121.569069,1434766210
31.248976,121.569107,1434766210
31.24898,121.56916,1434766210
31.248987,121.569214,1434766210
31.249001,121.569267,1434766210
31.249006,121.569336,1434766210
31.249016,121.569397,1434766210
31.249033,121.569466,1434766210
31.249041,121.56955,1434766210
31.249054,121.569626,1434766210
31.249067,121.569717,1434766210
31.249081,121.569801,1434766210
31.249094,121.56987,1434766210
31.249104,121.569962,1434766210
31.249113,121.570015,1434766210
31.249123,121.570084,1434766210
31.249134,121.570145,1434766210
31.24914,121.57019,1434766210
31.249147,121.570236,1434766210
31.249149,121.57029,1434766210
31.249161,121.57032,1434766210
31.249166,121.570358,1434766210
31.24918,121.570396,1434766210
31.249187,121.57045,1434766210
31.249201,121.570518,1434766210
31.249224,121.57061,1434766210
31.249233,121.570656,1434766210
31.249233,121.570679,1434766210
31.249237,121.570694,1434766210
31.249241,121.570717,1434766210
31.249254,121.570732,1434766210
31.249256,121.570747,1434766210
31.24926,121.570763,1434766210
31.249268,121.57077,1434766210
31.249268,121.57077,1434766210
31.249264,121.570786,1434766210
31.24926,121.570786,1434766210
31.24926,121.570786,1434766210
31.24926,121.570786,1434766210
31.24926,121.570786,1434766210
31.249256,121.570786,1434766210
31.249256,121.570786,1434766210
31.249254,121.570786,1434766210
31.249254,121.570786,1434766210
31.249254,121.570786,1434766210
31.249254,121.570786,1434766210
31.249254,121.570786,1434766210
31.24925,121.570801,1434766210
31.249247,121.570801,1434766210
31.24925,121.570801,1434766210
31.249273,121.570839,1434766210
31.249296,121.570908,1434766210
31.249306,121.570984,1434766210
31.249313,121.571083,1434766210
31.249327,121.571144,1434766210
31.249346,121.571228,1434766210
31.249359,121.571281,1434766210
31.249376,121.57132,1434766210
31.24939,121.571388,1434766210
31.249411,121.571457,1434766210
31.249426,121.571518,1434766210
31.249447,121.571571,1434766210
31.24946,121.571655,1434766210
31.249474,121.571732,1434766210
31.249493,121.571823,1434766210
31.249527,121.571922,1434766210
31.24955,121.572014,1434766210
31.249573,121.57209,1434766210
31.24959,121.572189,1434766210
31.249599,121.572266,1434766210
31.249613,121.572334,1434766210
31.24962,121.572388,1434766210
31.249626,121.572426,1434766210
31.24964,121.572464,1434766210
31.249653,121.572495,1434766210
31.24966,121.572517,1434766210
31.24967,121.572533,1434766210
31.249674,121.572548,1434766210
31.249676,121.572571,1434766210
31.249687,121.572571,1434766210
31.249687,121.572586,1434766210
31.249693,121.572601,1434766210
31.249702,121.572617,1434766210
31.249714,121.572617,1434766210
31.24972,121.572617,1434766210
31.24972,121.572601,1434766210
31.249727,121.572601,1434766210
